"","Time","Year","Month","Day","Season","ClimScenario","Region","Biomass_Index_10thPercentile","Biomass_Index_Mean","Biomass_Index_90thPercentile"
"255",2013-03-16,"2013","03","16","Spring","SSP5_85","GoM",32753.405227377,52208.3440249692,80190.8900001129
"256",2013-07-16,"2013","07","16","Summer","SSP5_85","All",2489485.01821782,3993089.37291675,5911656.8253681
"257",2013-07-16,"2013","07","16","Summer","SSP5_85","GB",677160.658255669,1085335.95144187,1584887.0381007
"258",2013-07-16,"2013","07","16","Summer","SSP5_85","GoM",258365.343388872,416373.270442789,627345.420183612
"259",2013-10-16,"2013","10","16","Fall","SSP5_85","All",520479.885193813,804571.079837741,1206943.41528109
"260",2013-10-16,"2013","10","16","Fall","SSP5_85","GB",143790.204252047,219504.179481675,335386.720705021
"261",2013-10-16,"2013","10","16","Fall","SSP5_85","GoM",50121.376140098,80062.5616645404,123534.129948049
"262",2014-03-16,"2014","03","16","Spring","SSP5_85","All",842995.741735035,1351760.40778471,2303975.29107112
"263",2014-03-16,"2014","03","16","Spring","SSP5_85","GB",247120.946805143,397517.534706815,661770.412802433
"264",2014-03-16,"2014","03","16","Spring","SSP5_85","GoM",74999.8421518641,121286.743344534,200779.959169395
"265",2014-07-16,"2014","07","16","Summer","SSP5_85","All",4312291.33565492,7226673.69072406,11983420.0181514
"266",2014-07-16,"2014","07","16","Summer","SSP5_85","GB",1092130.82064195,1952062.8939391,3440570.57856778
"267",2014-07-16,"2014","07","16","Summer","SSP5_85","GoM",427135.426121685,760398.180145445,1313881.15657427
"268",2014-10-16,"2014","10","16","Fall","SSP5_85","All",539936.005791931,993242.961053603,1615268.29471366
"269",2014-10-16,"2014","10","16","Fall","SSP5_85","GB",150608.921461726,280815.560050618,446709.40281608
"270",2014-10-16,"2014","10","16","Fall","SSP5_85","GoM",56411.0449649809,106144.208501196,165428.674405902
"271",2015-03-16,"2015","03","16","Spring","SSP5_85","All",721511.768677541,1378777.82977202,2558337.70014488
"272",2015-03-16,"2015","03","16","Spring","SSP5_85","GB",206160.070642527,390032.992597994,724791.485553084
"273",2015-03-16,"2015","03","16","Spring","SSP5_85","GoM",65772.8740619127,125812.627680138,246246.358101557
"274",2015-07-16,"2015","07","16","Summer","SSP5_85","All",4232353.05884239,8109921.21371627,16319479.2197934
"275",2015-07-16,"2015","07","16","Summer","SSP5_85","GB",1078082.96762813,2207263.06208176,4180934.12748356
"276",2015-07-16,"2015","07","16","Summer","SSP5_85","GoM",410847.851958681,825438.043326318,1620345.65071307
"277",2015-10-16,"2015","10","16","Fall","SSP5_85","All",431958.087268357,882211.193283165,1571220.30516484
"278",2015-10-16,"2015","10","16","Fall","SSP5_85","GB",110640.832842301,232589.03377969,419015.957382016
"279",2015-10-16,"2015","10","16","Fall","SSP5_85","GoM",45763.259279221,92781.4852205083,163970.336050733
"280",2016-03-16,"2016","03","16","Spring","SSP5_85","All",555771.879839953,1186985.82045685,2560155.3218696
"281",2016-03-16,"2016","03","16","Spring","SSP5_85","GB",158609.853652897,332926.243682103,723720.678503427
"282",2016-03-16,"2016","03","16","Spring","SSP5_85","GoM",50836.8610056652,108040.336572162,235612.366792792
"283",2016-07-16,"2016","07","16","Summer","SSP5_85","All",3258781.4472003,7212866.78252185,16444504.1366765
"284",2016-07-16,"2016","07","16","Summer","SSP5_85","GB",850477.915579364,1894632.61280977,4498720.24611758
"285",2016-07-16,"2016","07","16","Summer","SSP5_85","GoM",329387.261909467,728382.4860993,1650030.02418416
"286",2016-10-16,"2016","10","16","Fall","SSP5_85","All",380156.524883311,860952.049090669,1932601.71906286
"287",2016-10-16,"2016","10","16","Fall","SSP5_85","GB",103353.089836947,232757.049485454,521614.891782638
"288",2016-10-16,"2016","10","16","Fall","SSP5_85","GoM",39635.6105819787,90985.821729103,203421.112049564
"289",2017-03-16,"2017","03","16","Spring","SSP5_85","All",592208.748213366,1477161.73453702,3590360.3913127
"290",2017-03-16,"2017","03","16","Spring","SSP5_85","GB",162205.561204523,401808.19201265,1062102.56757901
"291",2017-03-16,"2017","03","16","Spring","SSP5_85","GoM",50873.6285550377,125760.075662943,331331.696041116
"292",2017-07-16,"2017","07","16","Summer","SSP5_85","All",3378787.91816799,8591192.39785132,23414398.210397
"293",2017-07-16,"2017","07","16","Summer","SSP5_85","GB",825388.383560376,2199030.89147464,6212552.63904941
"294",2017-07-16,"2017","07","16","Summer","SSP5_85","GoM",316065.872897475,821759.675768862,2486246.87571204
"295",2017-10-16,"2017","10","16","Fall","SSP5_85","All",351322.697726,928650.071499263,2644140.10695577
"296",2017-10-16,"2017","10","16","Fall","SSP5_85","GB",93192.1848200136,245475.900672559,723141.742801615
"297",2017-10-16,"2017","10","16","Fall","SSP5_85","GoM",35613.5964731024,94765.3547970481,297717.052826144
"298",2018-03-16,"2018","03","16","Spring","SSP5_85","All",536900.200494822,1563435.89226448,4570734.35902619
"299",2018-03-16,"2018","03","16","Spring","SSP5_85","GB",142466.594943052,419568.554109131,1428494.48550303
"300",2018-03-16,"2018","03","16","Spring","SSP5_85","GoM",43894.1815252457,131019.187441594,444486.474380638
"301",2018-07-16,"2018","07","16","Summer","SSP5_85","All",3192170.05974253,9224774.13853326,31106955.7547256
"302",2018-07-16,"2018","07","16","Summer","SSP5_85","GB",786503.840318129,2285998.68193795,7939732.03250217
"303",2018-07-16,"2018","07","16","Summer","SSP5_85","GoM",287049.230344617,840216.137329976,3169673.853224
"304",2018-10-16,"2018","10","16","Fall","SSP5_85","All",310635.678860172,969769.003860409,3427679.0358145
"305",2018-10-16,"2018","10","16","Fall","SSP5_85","GB",79758.9275430373,249409.297482815,943116.200916075
"306",2018-10-16,"2018","10","16","Fall","SSP5_85","GoM",30620.7689267325,97224.1032816766,347902.258007815
"307",2019-03-16,"2019","03","16","Spring","SSP5_85","All",525500.844891218,1599334.19503502,5855794.24573259
"308",2019-03-16,"2019","03","16","Spring","SSP5_85","GB",127959.799772587,426089.219433399,1786791.78688322
"309",2019-03-16,"2019","03","16","Spring","SSP5_85","GoM",38646.2387636621,132324.92979344,554545.133968703
"310",2019-07-16,"2019","07","16","Summer","SSP5_85","All",2925591.31366037,9872391.77978776,37663374.1930275
"311",2019-07-16,"2019","07","16","Summer","SSP5_85","GB",718267.69185833,2348378.26853128,10084165.5479289
"312",2019-07-16,"2019","07","16","Summer","SSP5_85","GoM",255407.64316857,880904.583517204,3926414.51690019
"313",2019-10-16,"2019","10","16","Fall","SSP5_85","All",296148.427390735,1012170.95910078,4367821.09794073
"314",2019-10-16,"2019","10","16","Fall","SSP5_85","GB",71332.3113972689,258162.215965301,1148686.78634451
"315",2019-10-16,"2019","10","16","Fall","SSP5_85","GoM",27170.9143660852,99628.8734704774,438869.59534744
"316",2020-03-16,"2020","03","16","Spring","SSP5_85","All",494940.696909333,1690829.2294069,7462597.20700534
"317",2020-03-16,"2020","03","16","Spring","SSP5_85","GB",116169.751292161,441900.315193731,2161717.93716038
"318",2020-03-16,"2020","03","16","Spring","SSP5_85","GoM",33189.7538354343,135880.0552397,696271.806615268
"319",2020-07-16,"2020","07","16","Summer","SSP5_85","All",2760044.23846806,10556964.303465,48030127.4917014
"320",2020-07-16,"2020","07","16","Summer","SSP5_85","GB",634656.996057114,2504357.74214075,12310014.9877389
"321",2020-07-16,"2020","07","16","Summer","SSP5_85","GoM",216752.6806454,908549.173591241,4963510.93500774
"322",2020-10-16,"2020","10","16","Fall","SSP5_85","All",274869.060177959,1074946.48004195,5359563.63334769
"323",2020-10-16,"2020","10","16","Fall","SSP5_85","GB",63886.3800587442,270116.765216009,1339742.09132579
"324",2020-10-16,"2020","10","16","Fall","SSP5_85","GoM",23874.9061074724,99614.7747001215,518200.323710229
"325",2021-03-16,"2021","03","16","Spring","SSP5_85","All",487271.39925169,1751050.64904388,8739632.87706113
"326",2021-03-16,"2021","03","16","Spring","SSP5_85","GB",109127.165359974,456039.069493726,2528844.81821414
"327",2021-03-16,"2021","03","16","Spring","SSP5_85","GoM",30825.3348453923,139274.06381213,785225.621621176
"328",2021-07-16,"2021","07","16","Summer","SSP5_85","All",2628094.0945565,11259491.2309863,56799581.3139771
"329",2021-07-16,"2021","07","16","Summer","SSP5_85","GB",587862.101882555,2657514.18610444,14970479.6827692
"330",2021-07-16,"2021","07","16","Summer","SSP5_85","GoM",188056.005668949,924619.391612174,5624994.99031646
"331",2021-10-16,"2021","10","16","Fall","SSP5_85","All",268191.842581884,1101922.29132183,6730097.51897754
"332",2021-10-16,"2021","10","16","Fall","SSP5_85","GB",57315.1435691942,282858.257097049,1668259.81908309
"333",2021-10-16,"2021","10","16","Fall","SSP5_85","GoM",21062.3790909699,103563.42368254,620625.121265194
"334",2022-03-16,"2022","03","16","Spring","SSP5_85","All",467410.04527584,1876274.84955134,10622791.7402043
"335",2022-03-16,"2022","03","16","Spring","SSP5_85","GB",100994.998663861,491009.377375429,2976833.08600751
"336",2022-03-16,"2022","03","16","Spring","SSP5_85","GoM",28528.0853402467,148624.215667967,893180.557784601
"337",2022-07-16,"2022","07","16","Summer","SSP5_85","All",2574663.76088891,11805232.1595422,67858582.3142913
"338",2022-07-16,"2022","07","16","Summer","SSP5_85","GB",554212.603911686,2855983.66535944,18030496.8943013
"339",2022-07-16,"2022","07","16","Summer","SSP5_85","GoM",167557.556731021,990335.499628077,6359336.23364186
"340",2022-10-16,"2022","10","16","Fall","SSP5_85","All",278619.900099647,1173856.958797,7893440.29416487
"341",2022-10-16,"2022","10","16","Fall","SSP5_85","GB",58058.4467413728,299188.017443825,1828316.08610932
"342",2022-10-16,"2022","10","16","Fall","SSP5_85","GoM",20477.2811251061,104718.921527108,701933.372329108
"343",2023-03-16,"2023","03","16","Spring","SSP5_85","All",467051.879845716,2013250.81803943,12034228.6854724
"344",2023-03-16,"2023","03","16","Spring","SSP5_85","GB",96003.2377911631,523390.273053902,3452865.50642072
"345",2023-03-16,"2023","03","16","Spring","SSP5_85","GoM",27716.446209456,156367.699611676,990494.645715109
"346",2023-07-16,"2023","07","16","Summer","SSP5_85","All",2538087.70682645,12533651.9971366,74271015.4309729
"347",2023-07-16,"2023","07","16","Summer","SSP5_85","GB",523157.585733026,3015343.15744008,19638543.4693417
"348",2023-07-16,"2023","07","16","Summer","SSP5_85","GoM",156098.502682843,1013074.51876421,6928390.70952233
"349",2023-10-16,"2023","10","16","Fall","SSP5_85","All",283012.844785799,1218727.59465885,8676575.87032586
"350",2023-10-16,"2023","10","16","Fall","SSP5_85","GB",57113.7096762283,321477.431363972,2103700.57690054
"351",2023-10-16,"2023","10","16","Fall","SSP5_85","GoM",19937.8960409828,110530.897968562,831614.251693422
"352",2024-03-16,"2024","03","16","Spring","SSP5_85","All",435488.649692886,1952670.90874569,13110739.3016614
"353",2024-03-16,"2024","03","16","Spring","SSP5_85","GB",89730.3418091469,517924.184003542,3709282.19193932
"354",2024-03-16,"2024","03","16","Spring","SSP5_85","GoM",25877.3045790493,157134.35249426,1155865.05780776
"355",2024-07-16,"2024","07","16","Summer","SSP5_85","All",2392148.45336495,12367823.7695232,81591440.1650605
"356",2024-07-16,"2024","07","16","Summer","SSP5_85","GB",535371.699482828,3000234.46178275,21272399.1539417
"357",2024-07-16,"2024","07","16","Summer","SSP5_85","GoM",160664.757161323,1002214.7208773,6930052.28381743
"358",2024-10-16,"2024","10","16","Fall","SSP5_85","All",268909.088880237,1236373.87265395,9272354.20844434
"359",2024-10-16,"2024","10","16","Fall","SSP5_85","GB",53402.2966997306,334149.929595258,2249791.05126256
"360",2024-10-16,"2024","10","16","Fall","SSP5_85","GoM",19040.04801416,113797.604265781,906288.041743471
"361",2025-03-16,"2025","03","16","Spring","SSP5_85","All",430679.256023426,2018656.02500558,14277569.2889604
"362",2025-03-16,"2025","03","16","Spring","SSP5_85","GB",86612.5233165061,532979.084934047,3940053.663546
"363",2025-03-16,"2025","03","16","Spring","SSP5_85","GoM",25406.9657311048,164192.567530857,1222864.84355225
"364",2025-07-16,"2025","07","16","Summer","SSP5_85","All",2214496.8677831,12544353.0188942,87962044.184413
"365",2025-07-16,"2025","07","16","Summer","SSP5_85","GB",476855.853552622,3073401.60444124,22232823.4044419
"366",2025-07-16,"2025","07","16","Summer","SSP5_85","GoM",152205.03962873,1007432.99296799,7139640.38437624
"367",2025-10-16,"2025","10","16","Fall","SSP5_85","All",258059.039082528,1283656.0334349,10099847.3317275
"368",2025-10-16,"2025","10","16","Fall","SSP5_85","GB",51134.6687630087,340367.400950011,2595987.29301319
"369",2025-10-16,"2025","10","16","Fall","SSP5_85","GoM",18058.2138914508,112985.218332193,1046608.40477528
"370",2026-03-16,"2026","03","16","Spring","SSP5_85","All",396436.558853833,2145101.49825815,15462139.1383238
"371",2026-03-16,"2026","03","16","Spring","SSP5_85","GB",82437.6661356602,573317.876959877,4117400.02176495
"372",2026-03-16,"2026","03","16","Spring","SSP5_85","GoM",24898.3961029875,182761.89778486,1369391.14260513
"373",2026-07-16,"2026","07","16","Summer","SSP5_85","All",2146948.00442314,12950214.8139799,94752505.1055895
"374",2026-07-16,"2026","07","16","Summer","SSP5_85","GB",459565.299786234,3232835.88847334,23133779.314378
"375",2026-07-16,"2026","07","16","Summer","SSP5_85","GoM",149006.270838664,1030962.12464647,8021995.52232149
"376",2026-10-16,"2026","10","16","Fall","SSP5_85","All",232550.949987457,1380110.23294358,10360256.2237411
"377",2026-10-16,"2026","10","16","Fall","SSP5_85","GB",48566.6603690154,358716.096009637,2759216.4982932
"378",2026-10-16,"2026","10","16","Fall","SSP5_85","GoM",16812.7174754392,118230.319759879,1150947.93785228
"379",2027-03-16,"2027","03","16","Spring","SSP5_85","All",387472.421172686,2260690.50341375,16416440.4861534
"380",2027-03-16,"2027","03","16","Spring","SSP5_85","GB",80604.4479411259,607965.267233837,4306772.46609794
"381",2027-03-16,"2027","03","16","Spring","SSP5_85","GoM",24726.8947583927,191768.867562764,1433185.85683635
"382",2027-07-16,"2027","07","16","Summer","SSP5_85","All",1978210.71191508,13265719.82806,95149855.8102255
"383",2027-07-16,"2027","07","16","Summer","SSP5_85","GB",441819.687674336,3323119.98005867,24231884.0066443
"384",2027-07-16,"2027","07","16","Summer","SSP5_85","GoM",153074.900478694,1079557.72343606,8231094.63668277
"385",2027-10-16,"2027","10","16","Fall","SSP5_85","All",230124.509696709,1487103.01516856,10725551.4812731
"386",2027-10-16,"2027","10","16","Fall","SSP5_85","GB",47729.9633781561,373013.45516665,3009242.59113901
"387",2027-10-16,"2027","10","16","Fall","SSP5_85","GoM",16442.70826105,126862.050591146,1245576.31325768
"388",2028-03-16,"2028","03","16","Spring","SSP5_85","All",371468.432741374,2440014.29694332,17589790.7566315
"389",2028-03-16,"2028","03","16","Spring","SSP5_85","GB",76817.9627736896,639774.271185192,4712895.06926576
"390",2028-03-16,"2028","03","16","Spring","SSP5_85","GoM",23712.720829737,201246.57581316,1603345.21152626
"391",2028-07-16,"2028","07","16","Summer","SSP5_85","All",1867030.92910359,13591264.3557706,101633963.169897
"392",2028-07-16,"2028","07","16","Summer","SSP5_85","GB",422254.410806236,3451863.9177442,26110856.0983359
"393",2028-07-16,"2028","07","16","Summer","SSP5_85","GoM",149634.76102855,1151899.69301907,8925335.96644093
"394",2028-10-16,"2028","10","16","Fall","SSP5_85","All",214573.411711643,1575372.52497719,10580660.6819922
"395",2028-10-16,"2028","10","16","Fall","SSP5_85","GB",46902.968092338,374948.138850654,3100252.67521479
"396",2028-10-16,"2028","10","16","Fall","SSP5_85","GoM",16204.7564755879,127720.979786086,1323637.81099995
"397",2029-03-16,"2029","03","16","Spring","SSP5_85","All",362946.407270944,2606146.74835333,17954913.3936595
"398",2029-03-16,"2029","03","16","Spring","SSP5_85","GB",74307.5157923867,671072.343358261,4958391.9865248
"399",2029-03-16,"2029","03","16","Spring","SSP5_85","GoM",22116.765800478,211585.174643574,1753951.96223499
"400",2029-07-16,"2029","07","16","Summer","SSP5_85","All",1821513.897662,14333074.1433401,103399842.7758
"401",2029-07-16,"2029","07","16","Summer","SSP5_85","GB",412943.470841242,3470854.65985434,26202511.7449779
"402",2029-07-16,"2029","07","16","Summer","SSP5_85","GoM",149665.744722368,1174604.75160333,9368878.71367286
"403",2029-10-16,"2029","10","16","Fall","SSP5_85","All",197834.953335691,1684705.23201312,10882342.7777622
"404",2029-10-16,"2029","10","16","Fall","SSP5_85","GB",43313.5077112849,390079.399332905,3521286.36483519
"405",2029-10-16,"2029","10","16","Fall","SSP5_85","GoM",15177.4897041171,138516.966097014,1374673.88636675
"406",2030-03-16,"2030","03","16","Spring","SSP5_85","All",354985.479278978,2783312.82320251,19840919.4122456
"407",2030-03-16,"2030","03","16","Spring","SSP5_85","GB",71471.6764093319,693292.355694741,5417014.36970349
"408",2030-03-16,"2030","03","16","Spring","SSP5_85","GoM",20402.1344850891,216274.045811163,2070305.40473988
"409",2030-07-16,"2030","07","16","Summer","SSP5_85","All",1804841.54770195,15608342.9902631,113107413.29988
"410",2030-07-16,"2030","07","16","Summer","SSP5_85","GB",411253.969194504,3776276.3957696,29707065.5034822
"411",2030-07-16,"2030","07","16","Summer","SSP5_85","GoM",145598.159437113,1283346.77779633,10518911.9029435
"412",2030-10-16,"2030","10","16","Fall","SSP5_85","All",186352.879870916,1868653.60347369,11674397.4311212
"413",2030-10-16,"2030","10","16","Fall","SSP5_85","GB",43749.0905979368,400635.267087458,3642404.59747324
"414",2030-10-16,"2030","10","16","Fall","SSP5_85","GoM",15779.8774496288,144564.867562054,1421471.19361689
